,UNIXTime,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet
23893,1483229702,325.07,53,30.29,81,332.56,13.5,6:57:00,17:54:00
23894,1483229401,339.47,53,30.29,77,317.83,12.37,6:57:00,17:54:00
23895,1483229102,216.06,53,30.29,78,301.89,12.37,6:57:00,17:54:00
23896,1483228801,448.57,53,30.29,79,337.33,18.0,6:57:00,17:54:00
23897,1483228501,239.03,53,30.29,77,336.87,14.62,6:57:00,17:54:00
23898,1483228202,234.85,53,30.29,76,303.03,10.12,6:57:00,17:54:00
23899,1483227902,279.42,53,30.29,75,345.68,9.0,6:57:00,17:54:00
23900,1483227601,204.89,53,30.29,75,331.09,5.62,6:57:00,17:54:00
23901,1483227304,247.32,53,30.3,75,308.94,14.62,6:57:00,17:54:00
23902,1483227002,199.27,53,30.29,74,317.29,10.12,6:57:00,17:54:00
23903,1483226702,256.52,53,30.3,75,335.7,6.75,6:57:00,17:54:00
23904,1483226402,239.91,53,30.3,74,337.38,7.87,6:57:00,17:54:00
23905,1483226101,229.02,53,30.3,74,328.55,6.75,6:57:00,17:54:00
23906,1483225802,228.76,53,30.3,75,330.99,12.37,6:57:00,17:54:00
23907,1483225502,422.04,53,30.3,74,350.1,11.25,6:57:00,17:54:00
23908,1483225201,827.4,53,30.3,75,309.47,9.0,6:57:00,17:54:00
23909,1483224901,386.77,53,30.31,74,315.23,13.5,6:57:00,17:54:00
23910,1483224302,532.51,53,30.31,73,333.86,11.25,6:57:00,17:54:00
23911,1483224004,819.68,53,30.31,72,318.99,11.25,6:57:00,17:54:00
23912,1483223402,461.31,53,30.31,70,336.34,19.12,6:57:00,17:54:00
23913,1483223101,542.66,53,30.31,69,326.63,10.12,6:57:00,17:54:00
23914,1483222801,575.4,53,30.31,69,311.6,10.12,6:57:00,17:54:00
23915,1483222502,595.61,53,30.32,68,326.66,16.87,6:57:00,17:54:00
23916,1483222202,521.11,53,30.33,68,299.7,11.25,6:57:00,17:54:00
23917,1483221902,378.41,53,30.33,68,321.95,10.12,6:57:00,17:54:00
23918,1483221601,364.1,53,30.33,67,301.76,12.37,6:57:00,17:54:00
23919,1483221302,493.27,53,30.32,67,318.75,16.87,6:57:00,17:54:00
23920,1483221001,744.91,53,30.32,67,313.45,16.87,6:57:00,17:54:00
23921,1483220701,615.75,52,30.33,68,343.71,16.87,6:57:00,17:54:00
23922,1483220402,363.67,53,30.33,68,317.65,14.62,6:57:00,17:54:00
23923,1483220102,1026.34,52,30.33,68,308.04,11.25,6:57:00,17:54:00
23924,1483219804,365.6,52,30.33,69,322.88,13.5,6:57:00,17:54:00
23925,1483219502,600.11,52,30.33,71,314.86,11.25,6:57:00,17:54:00
23926,1483219202,349.41,52,30.33,74,325.76,11.25,6:57:00,17:54:00
23927,1483218902,392.47,52,30.33,74,309.71,15.75,6:57:00,17:54:00
23928,1483218602,333.66,52,30.33,77,333.24,7.87,6:57:00,17:54:00
23929,1483218302,763.69,51,30.34,77,322.53,9.0,6:57:00,17:54:00
23930,1483218004,540.71,51,30.34,78,294.86,10.12,6:57:00,17:54:00
23931,1483217701,423.32,51,30.34,79,305.93,11.25,6:57:00,17:54:00
23932,1483217402,372.75,51,30.34,80,314.35,13.5,6:57:00,17:54:00
23933,1483217103,258.96,51,30.34,80,331.54,7.87,6:57:00,17:54:00
23934,1483216802,473.09,50,30.34,79,322.31,6.75,6:57:00,17:54:00
23935,1483216505,402.17,50,30.34,81,329.19,9.0,6:57:00,17:54:00
23936,1483216201,614.07,50,30.35,80,318.59,7.87,6:57:00,17:54:00
23937,1483215902,299.46,50,30.35,81,320.1,11.25,6:57:00,17:54:00
23938,1483215602,443.82,50,30.34,81,307.5,7.87,6:57:00,17:54:00
23939,1483215302,340.05,50,30.35,82,299.08,11.25,6:57:00,17:54:00
23940,1483215002,455.93,50,30.34,83,310.35,7.87,6:57:00,17:54:00
23941,1483214701,708.54,49,30.35,83,295.19,11.25,6:57:00,17:54:00
23942,1483214406,368.6,50,30.34,83,281.24,9.0,6:57:00,17:54:00
23943,1483214102,413.89,49,30.34,83,280.87,11.25,6:57:00,17:54:00
23944,1483213802,377.6,49,30.34,84,288.42,13.5,6:57:00,17:54:00
23945,1483213501,411.52,50,30.34,84,293.26,12.37,6:57:00,17:54:00
23946,1483213202,425.14,49,30.34,86,294.87,9.0,6:57:00,17:54:00
23947,1483212902,626.78,49,30.34,87,287.03,11.25,6:57:00,17:54:00
23948,1483212602,621.48,48,30.34,87,280.1,9.0,6:57:00,17:54:00
23949,1483212301,502.69,48,30.34,88,312.09,10.12,6:57:00,17:54:00
23950,1483212003,300.77,48,30.34,88,286.25,11.25,6:57:00,17:54:00
23951,1483211702,562.05,48,30.33,86,299.83,9.0,6:57:00,17:54:00
23952,1483211401,481.72,47,30.34,85,282.24,11.25,6:57:00,17:54:00
23953,1483211104,271.4,47,30.33,84,247.5,6.75,6:57:00,17:54:00
23954,1483210803,466.49,46,30.34,84,259.61,6.75,6:57:00,17:54:00
23955,1483210510,195.6,46,30.34,84,274.2,7.87,6:57:00,17:54:00
23956,1483210202,311.72,45,30.33,84,284.02,9.0,6:57:00,17:54:00
23957,1483209602,252.41,45,30.33,84,278.9,7.87,6:57:00,17:54:00
23958,1483209301,218.23,45,30.33,84,276.46,6.75,6:57:00,17:54:00
23959,1483209001,181.73,45,30.33,84,282.56,4.5,6:57:00,17:54:00
23960,1483208702,123.67,45,30.32,83,279.15,5.62,6:57:00,17:54:00
23961,1483208403,224.35,45,30.32,84,278.3,6.75,6:57:00,17:54:00
23962,1483208104,163.52,44,30.32,86,274.08,10.12,6:57:00,17:54:00
23963,1483207802,116.14,43,30.32,87,275.28,7.87,6:57:00,17:54:00
23964,1483207503,111.12,43,30.31,86,262.75,9.0,6:57:00,17:54:00
23965,1483207203,44.3,43,30.31,86,258.85,6.75,6:57:00,17:54:00
23966,1483206901,39.3,43,30.31,86,262.51,5.62,6:57:00,17:54:00
23967,1483206602,39.51,42,30.31,85,265.53,7.87,6:57:00,17:54:00
23968,1483206302,52.87,42,30.31,84,240.48,4.5,6:57:00,17:54:00
23969,1483206001,32.09,43,30.31,83,245.51,5.62,6:57:00,17:54:00
23970,1483205701,30.12,43,30.3,81,255.93,5.62,6:57:00,17:54:00
23971,1483205406,25.24,43,30.3,80,279.69,6.75,6:57:00,17:54:00
23972,1483205102,28.98,43,30.3,80,270.17,6.75,6:57:00,17:54:00
23973,1483204801,21.28,43,30.3,79,265.53,6.75,6:57:00,17:54:00
23974,1483204501,18.32,42,30.3,78,276.02,7.87,6:57:00,17:54:00
23975,1483203902,5.94,41,30.3,80,247.22,3.37,6:57:00,17:54:00
23976,1483203602,3.55,42,30.31,80,219.97,5.62,6:57:00,17:54:00
23977,1483203302,2.93,42,30.3,79,237.41,4.5,6:57:00,17:54:00
23978,1483203001,1.66,42,30.3,78,223.93,3.37,6:57:00,17:54:00
23979,1483202701,1.21,42,30.3,79,222.51,6.75,6:57:00,17:54:00
23980,1483202401,1.2,42,30.29,78,214.83,4.5,6:57:00,17:54:00
23981,1483202104,1.19,42,30.29,78,215.75,6.75,6:57:00,17:54:00
23982,1483201802,1.21,43,30.29,78,215.86,5.62,6:57:00,17:54:00
23983,1483201505,1.2,43,30.29,77,226.91,4.5,6:57:00,17:54:00
23984,1483201202,1.21,43,30.29,77,217.34,4.5,6:57:00,17:54:00
23985,1483200901,1.18,43,30.29,77,222.55,7.87,6:57:00,17:54:00
23986,1483200601,1.21,43,30.29,77,216.03,7.87,6:57:00,17:54:00
23987,1483200301,1.22,44,30.29,77,222.04,7.87,6:57:00,17:54:00
23988,1483200003,1.21,44,30.29,77,222.33,3.37,6:57:00,17:54:00
23989,1483199702,1.19,45,30.29,75,259.37,5.62,6:57:00,17:54:00
23990,1483199401,1.19,44,30.29,77,252.46,3.37,6:57:00,17:54:00
23991,1483199102,1.2,43,30.29,79,278.56,7.87,6:57:00,17:54:00
23992,1483198805,1.22,43,30.29,79,179.14,2.25,6:57:00,17:54:00
23993,1483198504,1.15,43,30.28,79,179.2,0.0,6:57:00,17:54:00
23994,1483198204,1.23,43,30.29,82,193.12,0.0,6:57:00,17:54:00
23995,1483197906,1.22,43,30.28,80,222.5,1.12,6:57:00,17:54:00
23996,1483197602,1.25,43,30.29,79,253.66,2.25,6:57:00,17:54:00
23997,1483197301,1.24,42,30.29,76,256.76,6.75,6:57:00,17:54:00
23998,1483197001,1.21,42,30.29,81,210.47,4.5,6:57:00,17:54:00
23999,1483196705,1.21,42,30.28,84,206.22,5.62,6:57:00,17:54:00
24000,1483196403,1.21,42,30.28,84,224.43,5.62,6:57:00,17:54:00
24001,1483196101,1.23,43,30.28,83,236.37,5.62,6:57:00,17:54:00
24002,1483195802,1.18,43,30.28,82,244.73,5.62,6:57:00,17:54:00
24003,1483195504,1.19,43,30.28,83,255.42,6.75,6:57:00,17:54:00
24004,1483195201,1.21,42,30.28,84,245.18,6.75,6:57:00,17:54:00
24005,1483194901,1.2,42,30.28,86,232.43,3.37,6:57:00,17:54:00
24006,1483194602,1.19,42,30.28,87,218.3,2.25,6:57:00,17:54:00
24007,1483194301,1.19,41,30.28,87,212.26,3.37,6:57:00,17:54:00
24008,1483193702,1.2,41,30.28,88,211.19,3.37,6:57:00,17:54:00
24009,1483193404,1.16,41,30.29,87,211.1,4.5,6:57:00,17:54:00
24010,1483193113,1.21,42,30.28,87,210.31,5.62,6:57:00,17:54:00
24011,1483192801,1.21,42,30.28,86,203.45,3.37,6:57:00,17:54:00
24012,1483192501,1.2,42,30.28,85,203.45,3.37,6:57:00,17:54:00
24013,1483192201,1.2,43,30.28,85,203.08,2.25,6:57:00,17:54:00
24014,1483191903,1.2,43,30.28,84,203.06,1.12,6:57:00,17:54:00
24015,1483191602,1.19,42,30.29,85,202.53,1.12,6:57:00,17:54:00
24016,1483191301,1.17,42,30.28,87,202.55,1.12,6:57:00,17:54:00
24017,1483191005,1.2,42,30.28,88,202.44,5.62,6:57:00,17:54:00
24018,1483190702,1.21,42,30.28,89,201.4,7.87,6:57:00,17:54:00
24019,1483190402,1.21,41,30.29,89,201.38,6.75,6:57:00,17:54:00
24020,1483190102,1.22,41,30.29,90,204.42,7.87,6:57:00,17:54:00
24021,1483189801,1.23,41,30.29,90,198.43,5.62,6:57:00,17:54:00
24022,1483189502,1.23,41,30.29,90,197.68,4.5,6:57:00,17:54:00
24023,1483189202,1.21,41,30.29,90,197.35,3.37,6:57:00,17:54:00
24024,1483188902,1.2,41,30.29,90,194.31,5.62,6:57:00,17:54:00
24025,1483188601,1.24,42,30.3,89,194.21,4.5,6:57:00,17:54:00
24026,1483188301,1.21,42,30.29,89,192.87,4.5,6:57:00,17:54:00
24027,1483188003,1.21,42,30.29,89,192.43,4.5,6:57:00,17:54:00
24028,1483187702,1.23,42,30.3,89,192.41,4.5,6:57:00,17:54:00
24029,1483187402,1.22,42,30.3,89,192.38,2.25,6:57:00,17:54:00
24030,1483187102,1.16,42,30.3,89,192.39,3.37,6:57:00,17:54:00
24031,1483186804,1.23,42,30.31,89,192.43,2.25,6:57:00,17:54:00
24032,1483186506,1.23,43,30.3,89,192.41,4.5,6:57:00,17:54:00
24033,1483186214,1.21,43,30.3,88,192.38,3.37,6:57:00,17:54:00
24034,1483185904,1.21,43,30.31,88,192.39,4.5,6:57:00,17:54:00
24035,1483185601,1.21,43,30.31,87,192.45,3.37,6:57:00,17:54:00
24036,1483185302,1.22,44,30.31,86,190.25,4.5,6:57:00,17:54:00
24037,1483185005,1.23,45,30.31,84,149.97,2.25,6:57:00,17:54:00
24038,1483184702,1.22,45,30.31,83,144.27,1.12,6:57:00,17:54:00
24039,1483184401,1.23,45,30.31,81,156.61,1.12,6:57:00,17:54:00
24040,1483184101,1.19,45,30.31,79,157.3,1.12,6:57:00,17:54:00
24041,1483183802,1.21,45,30.31,78,159.5,1.12,6:57:00,17:54:00
24042,1483183204,1.24,45,30.31,76,185.8,4.5,6:57:00,17:54:00
24043,1483182904,1.21,44,30.31,77,233.18,0.0,6:57:00,17:54:00
24044,1483182604,1.23,44,30.31,81,233.11,1.12,6:57:00,17:54:00
24045,1483182301,1.22,44,30.32,81,233.07,1.12,6:57:00,17:54:00
24046,1483182001,1.22,44,30.32,83,233.05,4.5,6:57:00,17:54:00
24047,1483181701,1.19,43,30.31,84,257.4,2.25,6:57:00,17:54:00
24048,1483181402,1.23,43,30.32,87,257.53,6.75,6:57:00,17:54:00
24049,1483181101,1.22,42,30.31,90,238.59,2.25,6:57:00,17:54:00
24050,1483180804,1.2,42,30.32,91,237.28,2.25,6:57:00,17:54:00
24051,1483180504,1.19,42,30.31,91,236.64,3.37,6:57:00,17:54:00
24052,1483180202,1.21,43,30.32,90,247.94,3.37,6:57:00,17:54:00
24053,1483179905,1.23,43,30.32,90,255.16,2.25,6:57:00,17:54:00
24054,1483179602,1.23,44,30.32,89,255.43,4.5,6:57:00,17:54:00
24055,1483179302,1.22,44,30.32,89,267.82,4.5,6:57:00,17:54:00
24056,1483179001,1.22,44,30.32,91,249.65,4.5,6:57:00,17:54:00
24057,1483178702,1.23,44,30.33,92,272.38,3.37,6:57:00,17:54:00
24058,1483178408,1.21,44,30.33,92,278.07,5.62,6:57:00,17:54:00
24059,1483178107,1.2,44,30.33,93,258.95,3.37,6:57:00,17:54:00
24060,1483177801,1.21,44,30.33,93,265.89,6.75,6:57:00,17:54:00
24061,1483177502,1.22,45,30.33,95,250.28,5.62,6:57:00,17:54:00
24062,1483177203,1.22,45,30.33,95,256.24,5.62,6:57:00,17:54:00
24063,1483176905,1.22,45,30.33,96,291.39,2.25,6:57:00,17:54:00
24064,1483176602,1.22,45,30.33,97,292.6,2.25,6:57:00,17:54:00
24065,1483176301,1.23,45,30.33,98,288.44,2.25,6:57:00,17:54:00
24066,1483176004,1.21,45,30.34,99,304.0,1.12,6:57:00,17:54:00
24067,1483175705,1.23,44,30.33,100,239.21,2.25,6:57:00,17:54:00
24068,1483175403,1.2,44,30.33,100,231.86,1.12,6:57:00,17:54:00
24069,1483175101,1.21,44,30.34,101,232.08,2.25,6:57:00,17:54:00
24070,1483174803,1.21,44,30.34,101,224.35,1.12,6:57:00,17:54:00
24071,1483174503,1.2,44,30.34,101,203.52,2.25,6:57:00,17:54:00
24072,1483174201,1.2,44,30.34,101,203.54,2.25,6:57:00,17:54:00
24073,1483173904,1.21,44,30.34,101,203.38,3.37,6:57:00,17:54:00
24074,1483173603,1.21,44,30.34,101,203.26,2.25,6:57:00,17:54:00
24075,1483173302,1.19,44,30.34,101,201.65,1.12,6:57:00,17:54:00
24076,1483173005,1.22,44,30.34,101,201.63,2.25,6:57:00,17:54:00
24077,1483172702,1.22,44,30.34,101,201.59,3.37,6:57:00,17:54:00
24078,1483172404,1.24,44,30.34,101,201.42,2.25,6:57:00,17:54:00
24079,1483172102,1.19,44,30.34,101,208.59,4.5,6:57:00,17:54:00
24080,1483171802,1.21,44,30.34,101,222.86,3.37,6:57:00,17:54:00
24081,1483171502,1.2,44,30.35,102,233.75,4.5,6:57:00,17:54:00
24082,1483171201,1.2,44,30.35,101,238.82,4.5,6:57:00,17:54:00
24083,1483170908,1.21,44,30.35,102,238.92,2.25,6:57:00,17:54:00
24084,1483170602,1.24,45,30.35,102,238.9,3.37,6:57:00,17:54:00
24085,1483170302,1.19,45,30.35,101,247.73,3.37,6:57:00,17:54:00
24086,1483170001,1.24,45,30.35,101,263.1,4.5,6:57:00,17:54:00
24087,1483169705,1.18,45,30.35,101,248.12,4.5,6:57:00,17:54:00
24088,1483169402,1.21,45,30.34,101,251.58,2.25,6:57:00,17:54:00
24089,1483169103,1.23,45,30.34,101,276.52,3.37,6:57:00,17:54:00
24090,1483168805,1.23,45,30.34,101,252.58,3.37,6:57:00,17:54:00
24091,1483168501,1.23,45,30.34,101,290.44,2.25,6:57:00,17:54:00
24092,1483168202,1.18,45,30.34,101,311.88,0.0,6:57:00,17:54:00
24093,1483167903,1.24,45,30.34,101,310.5,4.5,6:57:00,17:54:00
24094,1483167602,1.2,45,30.34,101,309.37,1.12,6:57:00,17:54:00
24095,1483167301,1.21,45,30.34,101,307.31,2.25,6:57:00,17:54:00
24096,1483167003,1.22,45,30.34,101,307.3,1.12,6:57:00,17:54:00
24097,1483166702,1.2,45,30.34,101,308.01,1.12,6:57:00,17:54:00
24098,1483166403,1.21,45,30.34,101,306.19,3.37,6:57:00,17:54:00
24099,1483166102,1.22,45,30.34,101,271.78,4.5,6:57:00,17:54:00
24100,1483165806,1.2,45,30.34,101,314.17,2.25,6:57:00,17:54:00
24101,1483165501,1.21,45,30.34,101,314.32,0.0,6:57:00,17:54:00
24102,1483165205,1.21,45,30.34,101,315.72,5.62,6:57:00,17:54:00
24103,1483164902,1.22,45,30.34,101,319.97,4.5,6:57:00,17:54:00
24104,1483164602,1.23,45,30.34,100,310.19,5.62,6:57:00,17:54:00
24105,1483164301,1.22,45,30.33,100,308.32,7.87,6:57:00,17:54:00
24106,1483164001,1.22,45,30.33,100,319.68,4.5,6:57:00,17:54:00
24107,1483163704,1.21,45,30.33,100,303.09,11.25,6:57:00,17:54:00
24108,1483163402,1.22,45,30.33,99,331.93,6.75,6:57:00,17:54:00
24109,1483163105,1.22,45,30.32,99,297.81,10.12,6:57:00,17:54:00
24110,1483162801,1.19,45,30.32,98,282.89,7.87,6:57:00,17:54:00
24111,1483162502,1.2,45,30.32,97,289.4,9.0,6:57:00,17:54:00
24112,1483162202,1.17,46,30.32,95,281.29,7.87,6:57:00,17:54:00
24113,1483161902,1.22,47,30.32,87,297.5,9.0,6:57:00,17:54:00
24114,1483161303,1.23,46,30.31,81,215.06,9.0,6:57:00,17:54:00
24115,1483161001,1.2,46,30.31,84,206.75,12.37,6:57:00,17:54:00
24116,1483160702,1.22,45,30.3,87,202.18,13.5,6:57:00,17:54:00
24117,1483160403,1.2,45,30.31,90,214.31,12.37,6:57:00,17:54:00
24118,1483160102,1.18,44,30.31,90,210.27,11.25,6:57:00,17:54:00
24119,1483159805,1.23,44,30.31,90,216.28,11.25,6:57:00,17:54:00
24120,1483159503,1.25,44,30.31,90,208.94,14.62,6:57:00,17:54:00
24121,1483159204,1.2,44,30.31,89,210.2,9.0,6:57:00,17:54:00
24122,1483158903,1.23,44,30.32,87,236.45,5.62,6:57:00,17:54:00
24123,1483158605,1.18,44,30.33,87,286.67,9.0,6:57:00,17:54:00
24124,1483158302,1.23,45,30.33,86,292.79,5.62,6:57:00,17:54:00
24125,1483158003,1.21,45,30.33,86,278.82,12.37,6:57:00,17:54:00
24126,1483157702,1.25,46,30.33,83,271.51,21.37,6:57:00,17:54:00
24127,1483157104,1.23,48,30.32,95,309.58,7.87,6:57:00,17:54:00
24128,1483156802,1.22,48,30.31,96,245.67,3.37,6:57:00,17:54:00
24129,1483156502,1.63,48,30.31,97,348.46,2.25,6:57:00,17:54:00
24130,1483156205,2.78,48,30.31,97,348.46,3.37,6:57:00,17:54:00
24131,1483155904,5.76,48,30.31,97,14.39,1.12,6:57:00,17:54:00
24132,1483155602,8.8,48,30.31,97,352.02,3.37,6:57:00,17:54:00
24133,1483155004,22.92,48,30.31,97,352.01,0.0,6:57:00,17:54:00
24134,1483154702,13.19,48,30.31,97,352.01,0.0,6:57:00,17:54:00
24135,1483154405,8.48,48,30.3,97,351.49,1.12,6:57:00,17:54:00
24136,1483154102,21.2,48,30.3,97,351.79,2.25,6:57:00,17:54:00
24137,1483153504,27.2,48,30.3,97,16.24,3.37,6:57:00,17:54:00
24138,1483153202,32.27,49,30.3,97,17.75,2.25,6:57:00,17:54:00
24139,1483152901,25.43,49,30.3,97,17.3,2.25,6:57:00,17:54:00
24140,1483152604,33.49,49,30.3,96,16.76,3.37,6:57:00,17:54:00
24141,1483152304,37.42,49,30.3,96,16.76,2.25,6:57:00,17:54:00
24142,1483152001,31.83,49,30.29,95,16.71,1.12,6:57:00,17:54:00
24143,1483151704,66.59,49,30.3,94,27.65,3.37,6:57:00,17:54:00
24144,1483151402,32.44,49,30.3,95,359.82,3.37,6:57:00,17:54:00
24145,1483151104,38.35,49,30.3,94,336.45,2.25,6:57:00,17:54:00
24146,1483150808,53.84,49,30.29,94,336.7,4.5,6:57:00,17:54:00
24147,1483150501,40.73,50,30.29,90,336.22,3.37,6:57:00,17:54:00
24148,1483150201,26.36,49,30.3,86,306.98,1.12,6:57:00,17:54:00
24149,1483149901,62.69,49,30.29,86,306.98,1.12,6:57:00,17:54:00
24150,1483149602,88.63,49,30.29,87,305.86,1.12,6:57:00,17:54:00
24151,1483149303,61.64,49,30.29,87,306.15,3.37,6:57:00,17:54:00
24152,1483149004,66.36,50,30.29,85,307.95,0.0,6:57:00,17:54:00
24153,1483148704,42.97,50,30.29,84,359.77,0.0,6:57:00,17:54:00
24154,1483148402,73.72,50,30.29,84,359.82,3.37,6:57:00,17:54:00
24155,1483148102,48.2,50,30.29,82,359.81,2.25,6:57:00,17:54:00
24156,1483147808,75.46,50,30.29,80,356.17,1.12,6:57:00,17:54:00
24157,1483147201,149.98,50,30.29,82,355.55,2.25,6:57:00,17:54:00
24158,1483146902,90.35,50,30.28,81,275.59,0.0,6:57:00,17:54:00
24159,1483146304,107.26,50,30.29,80,345.91,4.5,6:57:00,17:54:00
24160,1483146003,121.19,50,30.28,80,359.82,4.5,6:57:00,17:54:00
24161,1483145701,97.2,50,30.28,79,359.81,0.0,6:57:00,17:54:00
24162,1483145401,92.92,50,30.28,78,359.82,2.25,6:57:00,17:54:00
24163,1483145102,113.99,50,30.29,77,287.03,1.12,6:57:00,17:54:00
24164,1483144803,167.49,50,30.28,77,359.82,2.25,6:57:00,17:54:00
24165,1483144504,97.21,50,30.29,78,343.96,1.12,6:57:00,17:54:00
24166,1483144201,187.33,50,30.29,76,332.76,1.12,6:57:00,17:54:00
24167,1483143905,157.83,50,30.29,75,8.53,1.12,6:57:00,17:54:00
24168,1483143601,166.26,51,30.28,75,8.53,4.5,6:57:00,17:54:00
24169,1483143302,225.81,51,30.28,75,351.63,3.37,6:57:00,17:54:00
24170,1483143002,315.93,51,30.28,76,354.4,6.75,6:57:00,17:54:00
24171,1483142702,301.35,51,30.29,76,8.53,6.75,6:57:00,17:54:00
24172,1483142402,301.3,51,30.29,77,333.74,4.5,6:57:00,17:54:00
24173,1483142103,392.38,51,30.29,78,341.43,6.75,6:57:00,17:54:00
24174,1483141801,321.86,51,30.29,78,349.82,5.62,6:57:00,17:54:00
24175,1483141502,382.86,51,30.29,76,347.02,4.5,6:57:00,17:54:00
24176,1483141201,303.48,51,30.29,75,345.39,3.37,6:57:00,17:54:00
24177,1483140904,386.49,50,30.29,76,296.07,3.37,6:57:00,17:54:00
24178,1483140603,320.75,50,30.29,75,347.65,3.37,6:57:00,17:54:00
24179,1483140304,405.0,50,30.29,76,349.91,6.75,6:57:00,17:54:00
24180,1483140001,439.43,50,30.29,74,336.44,0.0,6:57:00,17:54:00
24181,1483139701,397.79,50,30.29,75,336.45,2.25,6:57:00,17:54:00
24182,1483139402,407.04,50,30.3,74,359.81,5.62,6:57:00,17:54:00
24183,1483139103,427.74,50,30.3,74,359.8,4.5,6:57:00,17:54:00
24184,1483138802,382.06,50,30.3,73,8.54,2.25,6:57:00,17:54:00
24185,1483138202,336.41,50,30.3,74,359.3,2.25,6:57:00,17:54:00
24186,1483137901,320.16,50,30.31,74,346.03,5.62,6:57:00,17:54:00
24187,1483137605,313.87,50,30.31,71,20.86,3.37,6:57:00,17:54:00
24188,1483137301,344.07,50,30.31,71,8.52,3.37,6:57:00,17:54:00
24189,1483137005,344.56,50,30.31,71,359.81,4.5,6:57:00,17:54:00
24190,1483136702,376.16,50,30.32,70,357.37,5.62,6:57:00,17:54:00
24191,1483136402,378.1,50,30.32,68,8.52,5.62,6:57:00,17:54:00
24192,1483136103,365.03,50,30.32,71,10.71,6.75,6:57:00,17:54:00
24193,1483135803,350.45,50,30.32,70,308.72,7.87,6:57:00,17:54:00
24194,1483135505,361.77,50,30.32,69,326.08,6.75,6:57:00,17:54:00
24195,1483134904,352.16,50,30.33,68,332.97,3.37,6:57:00,17:54:00
24196,1483134608,342.86,50,30.33,68,329.99,4.5,6:57:00,17:54:00
24197,1483134302,317.92,50,30.33,70,330.15,4.5,6:57:00,17:54:00
24198,1483134003,313.99,50,30.33,70,345.86,5.62,6:57:00,17:54:00
24199,1483133706,317.38,50,30.33,69,303.56,4.5,6:57:00,17:54:00
24200,1483133405,325.35,50,30.33,69,342.86,3.37,6:57:00,17:54:00
24201,1483133105,329.33,50,30.33,70,355.4,3.37,6:57:00,17:54:00
24202,1483132505,323.33,50,30.33,68,338.27,1.12,6:57:00,17:54:00
24203,1483132205,326.84,50,30.33,66,344.78,2.25,6:57:00,17:54:00
24204,1483131903,323.84,49,30.33,67,302.07,5.62,6:57:00,17:54:00
24205,1483131604,334.32,49,30.34,67,21.93,1.12,6:57:00,17:54:00
24206,1483131302,347.96,49,30.34,66,21.93,0.0,6:57:00,17:54:00
24207,1483131005,362.46,49,30.34,68,21.93,3.37,6:57:00,17:54:00
24208,1483130717,298.35,49,30.34,63,21.96,0.0,6:57:00,17:54:00
24209,1483130402,347.59,49,30.34,74,21.95,2.25,6:57:00,17:54:00
24210,1483130118,316.62,49,30.34,67,21.97,2.25,6:57:00,17:54:00
24211,1483129821,355.18,49,30.34,72,21.97,2.25,6:57:00,17:54:00
24212,1483129518,321.69,50,30.34,72,22.74,3.37,6:57:00,17:54:00
24213,1483129217,338.46,50,30.34,69,24.91,2.25,6:57:00,17:54:00
24214,1483128902,372.22,50,30.34,70,24.96,1.12,6:57:00,17:54:00
24215,1483128602,370.33,50,30.34,57,54.66,3.37,6:57:00,17:54:00
24216,1483128302,330.66,50,30.34,49,76.86,0.0,6:57:00,17:54:00
24217,1483128002,300.25,50,30.34,50,76.85,1.12,6:57:00,17:54:00
24218,1483127703,303.28,50,30.34,45,81.47,1.12,6:57:00,17:54:00
24219,1483127403,315.15,49,30.34,53,81.47,1.12,6:57:00,17:54:00
24220,1483127102,300.89,49,30.34,51,83.06,2.25,6:57:00,17:54:00
24221,1483126802,278.13,49,30.34,56,78.63,3.37,6:57:00,17:54:00
24222,1483126502,278.58,49,30.34,52,193.67,0.0,6:57:00,17:54:00
24223,1483126209,271.85,48,30.33,52,193.69,2.25,6:57:00,17:54:00
24224,1483125901,264.27,48,30.34,51,194.33,1.12,6:57:00,17:54:00
24225,1483125602,263.29,47,30.33,52,194.33,1.12,6:57:00,17:54:00
24226,1483125304,261.7,47,30.33,54,194.33,0.0,6:57:00,17:54:00
24227,1483125003,216.69,46,30.33,52,194.33,1.12,6:57:00,17:54:00
24228,1483124703,200.7,46,30.33,52,194.33,1.12,6:57:00,17:54:00
24229,1483124403,172.14,45,30.33,52,194.32,1.12,6:57:00,17:54:00
24230,1483124105,175.1,45,30.33,55,194.32,0.0,6:57:00,17:54:00
24231,1483123802,172.39,45,30.33,58,194.33,1.12,6:57:00,17:54:00
24232,1483123502,156.54,44,30.33,56,192.67,7.87,6:57:00,17:54:00
24233,1483123202,121.65,44,30.32,62,192.13,7.87,6:57:00,17:54:00
24234,1483122902,100.13,44,30.32,61,192.11,7.87,6:57:00,17:54:00
24235,1483122601,99.44,43,30.32,62,199.82,5.62,6:57:00,17:54:00
24236,1483122302,106.34,43,30.32,63,198.1,5.62,6:57:00,17:54:00
24237,1483122002,101.36,42,30.32,64,197.55,6.75,6:57:00,17:54:00
24238,1483121706,84.65,41,30.32,70,194.05,5.62,6:57:00,17:54:00
24239,1483121402,74.85,41,30.32,78,170.6,4.5,6:57:00,17:54:00
24240,1483121108,68.04,41,30.31,75,170.4,3.37,6:57:00,17:54:00
